LATITUDE,LONGITUDE,Aug-22,Jan-23,Nov-22,Mar-22,WELL DEPTH
22.04944517,74.7166667,3.71,0.064928499,8.5,12.9,0.158299512
22.05265359,74.6166667,2.6,0.057706197,5.5,8.1,0.139013395
22.05586201,74.7433333,2.05,0.04441716,2.5,4.8,0.164398518
22.05907043,74.8108333,4.6,0.068611873,9.5,4.2,0.10540014
22.06227885,77.0072222,15.4,0.091867687,13.3,17.35,0.088776509
22.06548727,77.1277778,2.52,0.014227936,1.67,7.35,0.093193774
22.06869569,76.9991667,25.5,0.024898888,14.5,25.5,0.088776509
22.07190411,77.05,23.4,0.03556984,9.82,23.4,0.094355361
22.07511253,77.1008333,33,0.046240792,33,33,0.093193774
22.07832095,77.1363889,12.1,0.056911743,7.89,13.92,0.091932468
22.08152937,77.0208333,4.05,0.033150368,4.5,6.65,0.088776509
22.08473779,77.0791667,4.25,0.022316915,2.75,6.55,0.093193774
22.08794621,76.9683333,15,0.088762097,15,13.5,0.088776509
22.09115463,77.3480556,3.1,0.043983822,6.3,17.475,0.069181803
22.09436305,76.7666667,19.7,0.103206702,16.5,21.45,0.088365507
22.09757147,76.8344444,0.6,0.023039145,2.1,4.52,0.088776509
22.10077989,76.9219444,2.2,0.029539217,3.15,10.3,0.088776509
22.10398831,76.825,3.95,0.046872743,6.1,12.05,0.088776509
22.10719672,76.8333333,1,0.021450238,2.5,7.1,0.088776509
22.11040514,76.8666667,11.8,0.079445327,11.1,14.2,0.088776509
22.11361356,76.8875,6.3,0.03748375,4.1,11.2,0.088776509
22.11682198,77.0666667,3.6,0.071067456,5.95,16.85,0.093193774
22.1200304,77.1783333,2.3,0.041094901,4.6,7.05,0.070242324
22.12323882,77.2044444,1.53,0.028094757,1.45,6.35,0.069164285
22.12644724,77.05,0.5,0.035317059,4.375,7.55,0.094355361
22.12965566,77.1602778,8.9,0.056983966,7.3,10.05,0.075683726
22.13286408,77.2555556,1.7,0.022316915,0.75,5.07,0.069164285
22.1360725,77.3713889,1.5,0.023039145,1.7,6.75,0.069181803
22.13928092,77.3666667,3.6,0.024483605,3.5,9.45,0.069181803
22.14248934,76.8533333,1.9,0.00931677,6.2,5.15,0.088776509
22.14569776,76.8591667,2.35,0.03892821,3.6,7.92,0.088776509
22.14890618,76.775,5.1,0.042539362,5.05,9.45,0.088365507
22.1521146,76.875,5.07,0.048317204,4.4,15.35,0.088776509
22.15532302,76.9333333,0.1,0.016177958,0.9,5.55,0.088776509
22.15853144,76.8330556,4.6,0.03892821,4.55,10.2,0.088776509
22.16173986,76.8333333,30,0.060234003,30,23.1,0.088776509
22.16494828,77.4413889,2.4,0.081539795,4.7,14.35,0.067621342
22.1681567,77.5208333,3.15,0.025566951,4.1,5.83,0.067602476
22.17136512,77.365,33.7,0.199985555,29,35.1,0.069181803
22.17457354,77.5522222,17.4,0.134804276,24.3,24.3,0.067602476
22.17778195,77.7575,5.35,0.069622996,7.4,16.1,0.048338189
22.18099037,77.7483333,0.9,0.053553373,6.55,7.9,0.047367954
22.18419879,77.7819444,1.3,0.03748375,5.7,6.78,0.042764728
22.18740721,77.8041667,1.4,0.0219558,2.1,4.37,0.04018552
22.19061563,77.7922222,0.9,0.029791998,2.35,3.3,0.04018552
22.19382405,77.7286111,2.25,0.037628196,2.6,7.75,0.047114615
22.19703247,77.7072222,2.1,0.045428283,4.4,9,0.08846253
22.20024089,77.8333333,0.9,0.050556117,4.5,12.2,0.043503454
22.20344931,77.875,1.45,0.015744619,2.6,3.35,0.042046754
22.20665773,77.7,4.55,0.036039289,5.1,7.3,0.089316876
22.20986615,77.3155556,5.65,0.038567095,6.2,5.8,0.069164285
22.21307457,77.3125,2.75,0.033150368,4,4.2,0.069164285
22.21628299,77.2413889,31.6,0.207207858,28,6.8,0.069164285
22.21949141,77.6475,2.8,0.013650152,7.8,5.2,0.115629113
22.22269983,77.5986111,2.6,0.029539217,5.1,5.5,0.098811705
22.22590825,77.7355556,11.9,0.089845443,12.3,14.08,0.047281711
22.22911667,77.7333333,23,0.159396216,21.68,25.6,0.047114615
22.23232509,77.7363889,20.3,0.135345948,19.6,23,0.047367954
22.23553351,77.8080556,12.4,0.112595696,12.7,23.4,0.040383879
22.23874193,77.5705556,5.15,0.041094901,4.1,11.67,0.067602476
22.24195035,77.6825,10.72,0.076628629,9.6,19.47,0.08664873
22.24515877,77.7652778,7.6,0.054095046,8,12.5,0.042764728
22.24836719,77.9258333,1.15,0.046511628,5.575,7.15,0.043008904
22.2515756,77.9666667,1.05,0.023761375,3.15,6.45,0.046066492
22.25478402,77.0944444,2.6,0.021594684,2.5,5.14,0.093193774
22.25799244,77.4611111,2.35,0.028455872,4.5,3.83,0.067621342
22.26120086,77.3297222,1.25,0.010039,2.3,2.52,0.069181803
22.26440928,77.4166667,1.2,0.02484472,1.65,2.15,0.067621342
22.2676177,77.3361111,4.65,0.039650441,4.1,7,0.069181803
22.27082612,77.4822222,0.5,0.054456161,0.7,10,0.067621342
22.27403454,77.2016667,12.4,0.069261881,17.5,17.03,0.069164285
22.27724296,77.45,0.7,0.043261592,0.5,2.82,0.067621342
22.28045138,77.2041667,5.2,0.042539362,5.2,7.08,0.069164285
22.2836598,77.4166667,1.05,0.019427994,2.3,3.38,0.067621342
22.28686822,77.275,3.9,0.047956088,5.5,4.013333333,0.069164285
22.29007664,77.3177778,10.7,0.036653185,4.45,4.646666667,0.069164285
22.29328506,77.2630556,2.5,0.025350282,3.4,5.28,0.069164285
22.29649348,77.4986111,8.3,0.065650729,8.1,10.52,0.067621342
22.2997019,77.1833333,5.79,0.058067312,5.99,11.5,0.070242324
22.30291032,77.4586111,5.7,0.050483894,7,8.1,0.067621342
22.30611874,78.1375,0.1,0.022533584,2.7,7.72,0.038315392
22.30932716,78.1569444,0.2,0.025928066,2.9,5.35,0.045453357
22.31253558,78.1375,0.7,0.027011411,3.5,5.1,0.038315392
22.315744,78.1,1.25,0.043983822,2.5,7.13,0.043628776
22.31895242,76.7805556,0.5,0.039650441,1.9,4.6,0.088365507
22.32216083,76.8827778,4.3,0.065217391,5.7,5.75,0.088776509
22.32536925,76.7758333,11.5,0.080095334,12.8,6.9,0.088365507
22.32857767,77.1166667,1.85,0.047594973,4.8,7.4,0.093193774
22.33178609,76.9352778,1.05,0.036641148,2.1,9,0.088776509
22.33499451,76.7830556,0.8,0.025687322,2.25,10.45,0.088365507
22.33820293,77.0388889,0.8,0.014733497,2.4,5.8,0.090409738
22.34141135,77.925,2.25,0.025566951,3.5,5.22,0.043008904
22.34461977,77.9444444,2.53,0.049978333,4.1,9.93,0.048075687
22.34782819,78.0597222,4.6,0.05850065,6.4,12.77,0.045322645
22.35103661,78.0838889,7.3,0.061678463,7.5,11.8,0.043628776
22.35424503,77.9541667,0.3,0.021233569,1.8,6.95,0.048506903
22.35745345,77.8611111,1.2,0.018705763,2.3,4,0.044687949
22.36066187,77.8513889,0.5,0.020150224,1.6,13.6,0.044687949
22.36387029,78.0022222,1.05,0.012566806,2.3,2,0.045863012
22.36707871,78.0111111,6.96,0.063917377,8.9,9.83,0.043525015
22.37028713,77.8680556,1.04,0.021161346,2.1,3.8,0.042019803
22.37349555,77.8166667,0.72,0.011989022,2.6,4.1,0.04214243
22.37670397,77.8691667,3.67,0.042683808,6.3,8.97,0.042073705
22.37991239,77.9375,0.6,0.053806153,4.4,11.7,0.044510073
22.38312081,78.1027778,5.4,0.064928499,7.8,12.17,0.044832137
22.38632923,78.0402778,0.2,0.028672541,2.1,8.62,0.044783625
22.38953765,77.7,8.9,0.033583706,5.5,8.135,0.089316876
22.39274606,77.8363889,1.35,0.038494872,4.5,7.65,0.044822704
22.39595448,77.8522222,0.22,0.030405893,2.8,6.23,0.044687949
22.3991629,77.7125,0.2,0.035317059,1.9,6.27,0.079626654
22.40237132,78.05,1.35,0.028094757,4.4,5.53,0.045322645
22.40557974,77.9255556,0.8,0.030405893,2.4,5.5,0.043008904
22.40878816,78.0038889,7.7,0.0959844,11.4,14.08,0.044616529
22.41199658,78.0680556,0.45,0.03437816,2.5,8.3,0.045359029
22.415205,78.0333333,0.8,0.017261303,3.2,4.35,0.043543881
22.41841342,78.4013889,8.3,0.102123357,13,20.18,0.024107916
22.42162184,78.1833333,1.8,0.039289325,6.2,10.2,0.046880411
22.42483026,78.3444444,5.3,0.056406182,7,10.5,0.030531411
22.42803868,78.2997222,3.8,0.054095046,8.2,6.8,0.026091238
22.4312471,78.2625,4.2,0.041456016,8.7,7.35,0.030957506
22.43445552,78.1372222,1.15,0.03748375,3.4,7.9,0.038315392
22.43766394,78.2022222,0.8,0.026072512,2.3,11.03,0.04906883
22.44087236,78.1902778,11.2,0.080095334,11.4,16.8,0.046880411
22.44408078,78.2388889,1.75,0.059583995,3.6,8.27,0.028692007
22.4472892,78.2666667,2.25,0.02412249,3.3,8,0.030957506
22.45049762,75.3116667,0.35,0.035750397,4.7,3,0.110191484
22.45370604,75.315,4.75,0.034594829,4.2,6.2,0.110191484
22.45691446,75.3366667,3.65,0.034739275,4.6,5.1,0.111802883
22.46012288,75.3125,3.48,0.04990611,6.6,10,0.110191484
22.46333129,75.3225,3.46,0.041094901,3.8,10.5,0.111802883
22.46653971,75.2211111,9.57,0.067456305,8.4,12,0.111366816
22.46974813,75.3147222,4.55,0.067636863,8.51,8,0.110191484
22.47295655,75.4713889,9.85,0.06781742,8.62,14.1,0.117850681
22.47616497,75.3944444,2.07,0.020872454,2.85,3.6,0.115991064
22.47937339,75.5536111,4.65,0.06853965,6.2,10,0.117850681
22.48258181,75.4666667,1.86,0.031344793,2.65,7,0.117850681
22.48579023,75.1241667,8.68,0.049472772,6.5,14.15,0.125931122
22.48899865,75.0063889,0.72,0.02173913,2.1,5.6,0.145907185
22.49220707,74.9122222,2.18,0.02029467,2.35,5.9,0.104899391
22.49541549,75.0347222,6.03,0.041961577,5.4,8.07,0.14592066
22.49862391,75.3458333,2.11,0.042394915,4.1,4.3,0.112031966
22.50183233,75.2719444,5.02,0.0210169,2.4,6,0.113829866
22.50504075,75.1316667,1.2,0.015455727,1.7,6.9,0.114768029
22.50824917,75.1333333,4.85,0.038061534,5.1,12.1,0.114768029
22.51145759,75.0666667,2.35,0.017405749,2.35,5.2,0.146769616
22.51466601,75.1686111,6.88,0.073595262,9.4,7.45,0.114978247
22.51787443,75.1916667,5.87,0.037844865,4.6,9.7,0.113159056
22.52108285,75.15,2.75,0.027805865,3.7,7.1,0.115805641
22.52429127,75.5066667,4.35,0.0429727,4.9,8,0.117850681
22.52749969,75.6191667,1.12,0.030261447,2.6,12.5,0.163920407
22.53070811,75.3955556,3.96,0.035894843,3.283333333,3.7,0.115991064
22.53391652,75.3352778,5.1,0.055539506,3.966666667,8,0.111802883
22.53712494,75.7416667,2.23,0.018705763,4.65,3.8,0.163070913
22.54033336,75.5619444,3.1,0.092517695,11.5,11.2,0.117850681
22.54354178,75.71,4.42,0.040011556,6.75,7.5,0.155344068
22.5467502,75.6333333,2.34,0.028239203,3.75,7,0.164055162
22.54995862,75.6538889,1.28,0.021594684,1.8,4.8,0.16137354
22.55316704,75.7083333,4.22,0.04918388,6.3,10.8,0.126833172
22.55637546,75.6730556,2.65,0.035461505,2.1,6.4,0.138349323
22.55958388,75.6208333,4.28,0.030839232,4,12.2,0.163920407
22.5627923,74.8944444,2.46,0.045572729,6.1,8.7,0.105044926
22.56600072,74.75,8.33,0.033728153,4.4,10.43,0.174885681
22.56920914,74.85,6.24,0.034739275,4.6,5.6,0.109974259
22.57241756,74.7105556,1.58,0.029539217,3.8,5.5,0.169180159
22.57562598,74.8311111,3.67,0.012061245,1.2,6.4,0.111887778
22.5788344,76.4,9.4,0.075039723,7.2,9.05,0.085511399
22.58204282,76.4216667,1.76,0.021233569,1.05,7.2,0.091092946
22.58525124,76.5166667,1.71,0.027372526,2.1,20.4,0.100965087
22.58845966,75.1666667,3.61,0.033511483,5.1,9.5,0.115220805
22.59166808,74.9797222,2.4,0.039650441,3.4,9.1,0.146136268
22.5948765,75.2,2.16,0.023833598,2.5,4.05,0.113967585
22.59808492,75.1236111,4.87,0.099595551,1,15.7,0.125931122
22.60129334,75.15,5.75,0.046872743,1.55,11,0.115805641
22.60450175,75.1808333,1.71,0.040733786,2.11,10.6,0.113350408
22.60771017,75.0905556,8.65,0.031705908,3.6,10.8,0.138441765
22.61091859,74.9755556,3.2,0.043983822,5,9,0.143939763
22.61412701,75.7536111,5.8,0.043261592,5,6,0.155710602
22.61733543,75.7,8.45,0.072873032,2.15,11.57,0.118154958
22.62054385,75.6927778,2.25,0.058428427,2.15,11.57,0.118680502
22.62375227,75.7522222,2.8,0.03748375,2.9,10,0.155710602
22.62696069,75.7583333,8.1,0.079373104,7,10.5,0.155710602
22.63016911,75.7430556,2.65,0.028816987,1.35,6.2,0.163070913
22.63337753,75.8833333,2.1,0.030983678,2.6,7.51,0.121367784
22.63658595,75.8463889,1.2,0.117651307,5.7,14.9,0.126307089
22.63979437,75.7472222,3.65,0.029178102,3.5,4.3,0.149695144
22.64300279,75.9525,3.91,0.088762097,3.82,14.5,0.144706519
22.64621121,76.1086111,0.55,0.073234147,2.25,11.4,0.04053696
22.64941963,76.1397222,2.1,0.027372526,2,8.31,0.046909518
22.65262805,75.9222222,0.2,0.080095334,0.01,5.22,0.085247279
22.65583647,75.6919444,2.51,0.06709519,1.1,5.71,0.122898329
22.65904489,75.7386111,2.41,0.021594684,1.9,4.85,0.161674852
22.66225331,75.6319444,3.5,0.059872887,3.55,6.8,0.164055162
22.66546173,75.7313889,4.1,0.098151091,1.75,15.21,0.158160445
22.66867015,75.7191667,3.6,0.069984111,2.51,9.5,0.157268368
22.67187857,75.6705556,3.95,0.076845298,5.5,12,0.146973635
22.67508699,75.8627778,5.2,0.083706486,2.2,14.95,0.127395908
22.6782954,75.6,3.6,0.065650729,4,10.7,0.12086919
22.68150382,75.9477778,9.7,0.072150802,1.35,12.2,0.149808338
22.68471224,76.1333333,2.85,0.056261736,2.5,8.25,0.046909518
22.68792066,76.3088889,1.1,0.054095046,2.5,5.31,0.095039916
22.69112908,75.9486111,1.65,0.051928355,2.15,6.3,0.149808338
22.6943375,76.1952778,5.32,0.049761664,5,5.31,0.04003702
22.69754592,76.2663889,4.72,0.089484328,7,13.9,0.055570214
22.70075434,76.2125,3.45,0.041094901,3.2,7.9,0.041751102
22.70396276,76.6444444,0.55,0.016539073,1.2,6.5,0.0960654
22.70717118,76.4833333,2.2,0.028094757,2.5,1.8,0.050561375
22.7103796,76.5333333,2.51,0.028816987,1.5,6.1,0.100420678
22.71358802,76.3833333,0.9,0.052650585,4.5,7.85,0.089470497
22.71679644,75.5583333,2.51,0.110429005,4.9,11.8,0.117850681
22.72000486,75.4427778,4.05,0.063484039,4.6,10.3,0.117850681
22.72321328,75.6119444,3.6,0.023039145,1.3,10.95,0.147636898
22.7264217,75.4666667,2.74,0.045789398,4.9,6.5,0.117850681
22.72963012,75.3583333,3.1,0.021233569,2.6,4.5,0.114411737
22.73283854,75.6333333,0.8,0.03033367,4.6,6.15,0.164055162
22.73604696,75.3644444,2.31,0.003538928,2.6,1.2,0.114411737
22.73925538,75.4705556,1.31,0.008233425,1.2,5.8,0.117850681
22.7424638,75.3166667,6.91,0.032933699,4.6,9.2,0.110191484
22.74567222,75.4311111,10.55,0.082262025,9.7,11,0.11725776
22.74888063,75.5077778,3.65,0.032428138,4,6.35,0.117850681
22.75208905,76.1833333,1.45,0.01718908,2.3,4.1,0.043610719
22.75529747,76.0333333,2.45,0.015455727,2.3,2.7,0.042432961
22.75850589,79.675,1.1,0.018344648,2.9,4.55,0.094389454
22.76171431,79.6541667,1.4,0.052650585,12.4,10.2,0.096240986
22.76492273,79.6833333,0.2,0.018922432,2.1,6.3,0.092940839
22.76813115,79.735,2.4,0.019427994,2.6,2.42,0.106348679
22.77133957,79.5666667,0.3,0.015455727,1.8,11.8,0.085534711
22.77454799,79.7927778,1.1,0.055033945,6.2,18,0.106941601
22.77775641,79.6858333,0.1,0.033511483,4.5,4.5,0.094118597
22.78096483,79.7083333,0.7,0.030622562,5.6,10.65,0.100311661
22.78417325,79.6763889,2.3,0.02484472,6.9,10.85,0.094389454
22.78738167,79.8847222,0.8,0.019066879,2.4,4.35,0.104029548
22.79059009,79.8916667,1.7,0.015816842,2.4,4.35,0.10373713
22.79379851,79.7733333,1.5,0.015094612,8.7,11.65,0.105162836
22.79700693,79.8511111,1.7,0.027372526,3,5,0.103017539
22.80021535,79.8333333,1.4,0.025458616,4.6,14.1,0.093800306
22.80342377,79.8,0.45,0.023544706,2.1,7.92,0.106860748
22.80663219,79.9002778,2.1,0.02340026,2.7,11.1,0.094106828
22.80984061,79.8597222,2.4,0.030983678,5.2,12,0.104379911
22.81304903,79.6833333,2.2,0.02340026,2.2,6.9,0.092940839
22.81625745,79.6833333,1.4,0.025566951,2.2,6.9,0.092940839
22.81946586,79.5833333,2.4,0.030983678,0.4,11.95,0.086879565
22.82267428,79.6722222,3.2,0.036400404,1.2,3.75,0.095486359
22.8258827,79.7033333,1.3,0.019066879,4.3,4.2,0.100311661
22.82909112,79.55,3,0.063845154,6.1,15.97,0.090229571
22.83229954,79.6263889,1.7,0.021594684,3.4,3.25,0.091583858
22.83550796,80.0036111,1.2,0.022316915,3.2,17,0.066594465
22.83871638,79.9091667,0.8,0.023039145,3.2,7.4,0.069457467
22.8419248,79.9761111,1.3,0.049039434,6.8,12,0.07410678
22.84513322,79.7166667,1.3,0.025928066,1.3,2.6,0.099977469
22.84834164,79.6072222,0.7,0.020150224,1.1,10.2,0.087883489
22.85155006,79.7263889,1.2,0.014372382,1.7,6.1,0.099838671
22.85475848,79.7844444,0.8,0.028094757,1.9,5.5,0.106402581
22.8579669,79.5733333,1.6,0.025566951,2.4,9.7,0.085564357
22.86117532,79.7047222,2.2,0.007150079,1.8,2.4,0.100311661
22.86438374,79.8402778,2.4,0.021594684,1.8,5.6,0.09614504
22.86759216,79.7166667,3.2,0.026289181,2.7,4.6,0.099977469
22.87080058,76,2.2,0.025205836,3.1,7.75,0.03748072
22.874009,76.2972222,3.85,0.010039,1.1,3.35,0.090016254
22.87721742,76.1111111,0.35,0.012061245,1.7,5.575,0.040615118
22.88042584,76.05,1.55,0.022316915,2.55,7.8,0.037650511
22.88363426,76.0833333,0.35,0.022316915,2.93,10.075,0.03809655
22.88684268,76.2419444,6.8,0.129206991,5.8,12.35,0.052363048
22.89005109,76.45,4.4,0.043983822,5.75,9.1,0.091774805
22.89325951,76.2563889,1.1,0.039168954,3.55,7.05,0.059491581
22.89646793,76.375,1.2,0.034354085,1.35,5,0.091401534
22.89967635,76.2291667,2.12,0.029539217,3.25,6.45,0.045455513
22.90288477,76.4638889,3.3,0.03676152,4.1,11.2,0.09272348
22.90609319,76.1805556,1.4,0.033872599,3.42,6,0.045556579
22.90930161,76.0333333,2.3,0.029539217,3.6,6.6,0.042432961
22.91251003,76.2711111,1.6,0.041817131,1.6,5.1,0.068037735
22.91571845,76.05,1.3,0.014372382,1,4.45,0.037650511
22.91892687,76.5352778,8.62,0.043983822,6.3,12.85,0.100420678
22.92213529,76.6041667,13.1,0.045428283,7.7,15.7,0.099550161
22.92534371,76.4747222,9.25,0.046872743,6.6,5.75,0.063602143
22.92855213,76.5569444,8.37,0.086450961,12.98,14.2,0.10989125
22.93176055,76.6725,3.77,0.03748375,3,5.55,0.092373386
22.93496897,76.6455556,0.82,0.024555828,2.8,8.05,0.094057553
22.93817739,76.55,0.4,0.012205691,1.2,4.55,0.108196034
22.94138581,76.5244444,1.1,0.029539217,1.1,8.5,0.09660981
22.94459423,76.575,2.3,0.021233569,2.3,6.35,0.103622454
22.94780265,76.6805556,3.3,0.022316915,2.08,9.82,0.095474365
22.95101107,76.55,1.8,0.021233569,4.1,5.55,0.104037499
22.95421949,76.4288889,7.7,0.048389427,6.8,10.7,0.089362693
22.95742791,76.6491667,1.6,0.022316915,2.35,5.35,0.090519429
22.96063632,76.4375,3,0.102845587,13.2,14.5,0.092513262
22.96384474,76.6725,1.3,0.051928355,2.56,13.1,0.088942527
22.96705316,76.55,2.62,0.032428138,3.6,10,0.104765175
22.97026158,76.5347222,1.06,0.025205836,1.05,6.25,0.094981971
22.97347,76.5177778,4.5,0.049761664,6.125,4.01,0.094173442
22.97667842,76.2027778,10.8,0.074317492,11.2,11.95,0.041388611
22.97988684,76.2030556,12.7,0.115123501,12.2,7.35,0.043449013
22.98309526,76.2666667,3.55,0.062761808,7.4,8.65,0.062192068
22.98630368,76.6833333,4.1,0.050122779,5.1,12,0.099959816
22.9895121,76.7219444,1.1,0.03748375,1.45,14.3,0.1013707
22.99272052,76.5763889,2,0.028094757,2.7,6.05,0.103502522
22.99592894,76.4052778,2.7,0.029539217,3.75,7.55,0.086229642
22.99913736,76.5666667,7.8,0.075761953,8.25,12.85,0.109811745
23.00234578,76.575,1.35,0.015094612,1.4,5.65,0.107520912
23.0055542,76.6333333,2.6,0.047017189,3.1,5.35,0.099352072
23.00876262,76.0333333,2.1,0.030983678,2.35,5.75,0.044195555
23.01197104,76.2,1.35,0.015094612,1.3,4.4,0.043753559
23.01517946,76.2138889,0.8,0.032428138,1.3,4.4,0.04688122
23.01838788,76.0277778,2.3,0.047594973,4.13,4.4,0.044195555
23.0215963,76.1291667,9.8,0.082262025,10.5,13.2,0.048929494
23.02480472,76.0966667,2.3,0.054095046,7.8,15.775,0.042139196
23.02801314,76.3366667,14.55,0.112595696,1.53,18.35,0.094759626
23.03122156,76.35,1.83,0.022316915,2.36,10.75,0.079256078
23.03442997,76.6141667,1.9,0.087317637,13.9,12.61666667,0.101896244
23.03763839,76.7416667,10.6,0.094539939,12.5,14.48333333,0.080912215
23.04084681,76.6911111,13.1,0.094539939,12.12,16.35,0.104348782
23.04405523,76.7113889,11.8,0.072873032,8.85,13.75,0.100874802
23.04726365,76.5833333,2.2,0.015094612,1.7,7.65,0.108757962
23.05047207,76.6763889,24,0.145096057,19.8,23.7,0.09654944
23.05368049,76.7,2,0.025566951,1.73,5.35,0.104133174
23.05688891,76.2444444,2,0.014011267,1.65,4.75,0.063612385
23.06009733,76.3338889,2.65,0.06709519,3.25,15,0.106151802
23.06330575,76.3338889,2.2,0.040661563,3.25,15,0.106151802
23.06651417,79.35,3.05,0.040083779,6.05,11.75,0.081627763
23.06972259,79.4916667,5,0.039505995,7.3,15.6,0.084200638
23.07293101,79.2347222,1.5,0.03892821,2.2,6.9,0.063878346
23.07613943,79.1166667,5.65,0.065650729,7.55,11,0.060320278
23.07934785,79.2344444,0.5,0.00787231,0.9,2,0.063878346
23.08255627,79.3333333,0.8,0.015816842,0.5,3.9,0.081600812
23.08576469,79.1755556,1.3,0.062761808,3.8,9.5,0.059865436
23.08897311,79.1802778,0.85,0.033872599,1.2,5.3,0.054877888
23.09218153,79.8666667,0.85,0.015816842,1.7,4.05,0.107667929
23.09538995,79.8333333,0.85,0.033150368,2.25,6.55,0.093800306
23.09859837,79.8013889,0.6,0.023761375,2,5.3,0.106860748
23.10180679,79.3280556,3.9,0.051206125,2.4,11.7,0.070010815
23.1050152,79.2944444,3.6,0.042900477,6.4,13,0.075353307
23.10822362,79.4861111,3.95,0.034594829,3.7,7.7,0.087035881
23.11143204,79.2277778,4.35,0.043983822,10.4,7.5,0.065290577
23.11464046,79.5166667,4.4,0.046872743,6.3,7.75,0.085759752
23.11784888,79.3097222,1,0.023039145,2.2,4.4,0.079231013
23.1210573,79.2,0.2,0.043261592,2.1,6,0.04838477
23.12426572,79.3916667,1.9,0.028094757,3.1,4.3,0.081131461
23.12747414,79.4583333,0.95,0.025205836,1.4,5.2,0.085651948
23.13068256,79.3694444,1.75,0.025928066,2.1,6.475,0.07309778
23.13389098,79.5333333,1.1,0.030983678,2.85,7.75,0.089825306
23.1370994,79.2336111,2.7,0.064928499,9.05,7.6,0.065290577
23.14030782,79.6333333,1.3,0.029539217,2.15,5.05,0.094580806
23.14351624,79.6208333,0.95,0.022316915,1.2,3.4,0.092815517
23.14672466,79.6930556,4.55,0.048317204,4.7,9.2,0.091996207
23.14993308,79.7352778,0.85,0.026650296,3.2,5,0.106348679
23.1531415,79.7166667,0.6,0.028094757,1.6,5.3,0.099977469
23.15634992,79.65,0.3,0.027372526,1.9,5.6,0.096672201
23.15955834,79.0661111,2.6,0.03820598,4.9,5.35,0.059345192
23.16276676,79.2,1.2,0.035678174,6.9,7,0.04838477
23.16597518,79.1358333,2.15,0.033150368,3.6,5.75,0.06755931
23.1691836,79.17,1.95,0.020872454,3,4.5,0.062206936
23.17239202,79.1241667,1.98,0.023039145,4.85,7.5,0.065765723
23.17560043,78.9955556,1,0.025205836,6.7,12,0.061987465
23.17880885,79.0522222,2.8,0.027372526,1.75,4,0.057783383
23.18201727,79.6833333,0.5,0.03748375,1.85,6.05,0.092940839
23.18522569,79.6916667,0.65,0.017839087,1.7,4.4,0.093741283
23.18843411,79.75,0.7,0.021594684,2.5,4.6,0.106348679
23.19164253,79.75,0.55,0.028816987,2.4,4.6,0.106348679
23.19485095,79.65,1.65,0.035317059,3,10.8,0.096672201
23.19805937,79.6666667,1.43,0.032428138,3.33,9,0.095459408
23.20126779,79.67,2.25,0.049039434,3.33,9,0.095459408
23.20447621,79.7166667,1,0.026650296,1.45,4.7,0.099977469
23.20768463,79.6322222,1.55,0.011483461,2.8,7.1,0.094580806
23.21089305,79.45,3.8,0.046872743,5.6,7.5,0.081312841
23.21410147,79.3713889,2.6,0.03676152,5.5,6.75,0.073043878
23.21730989,79.3333333,3.38,0.040372671,4.2,5.3,0.081600812
23.22051831,79.3408333,1.7,0.033872599,4.5,8.2,0.081627763
23.22372673,79.4333333,1,0.025928066,2.3,5.4,0.081319579
23.22693515,79.885,0.5,0.03820598,3.4,6.6,0.104029548
23.23014357,79.8891667,0.8,0.030261447,2.69,4.2,0.103867842
23.23335199,79.7833333,0.8,0.029539217,2.8,3.9,0.106402581
23.23656041,79.8833333,1,0.023761375,0.5,4.85,0.104029548
23.23976883,79.5644444,1.05,0.027372526,3.17,8,0.08578266
23.24297725,79.6308333,1.15,0.058428427,6.9,7.5,0.090247089
23.24618566,79.7347222,4.35,0.041094901,5.15,11.55,0.106348679
23.24939408,79.7908333,1.95,0.033872599,4.1,7.25,0.106941601
23.2526025,78.9583333,0.65,0.010039,1.9,5.8,0.057917599
23.25581092,79.1833333,0.35,0.028094757,1.3,5.5,0.05989077
23.25901934,79.1883333,2.4,0.025566951,4.3,1.8,0.057463026
23.26222776,78.8513889,0.7,0.023039145,2.9,5.5,0.087451869
23.26543618,79.1963889,2.6,0.054095046,5.8,7.8,0.051153174
23.2686446,79,2.15,0.022316915,2.25,3.55,0.062337828
23.27185302,79.0833333,1.1,0.030261447,5.95,6.75,0.060342378
23.27506144,78.8863889,7.65,0.091651018,16.25,11.95,0.099129726
23.27826986,79.0122222,0.6,0.045428283,2.8,8.9,0.062984652
23.28147828,74.6,2.5,0.017983533,2.38,6.3,0.149383591
23.2846867,74.7833333,4.3,0.033872599,3.47,11,0.184086564
23.28789512,74.8311111,1.5,0.025205836,4,3.6,0.131088012
23.29110354,74.7666667,2.5,0.036039289,4.95,7.3,0.188991282
23.29431196,74.5983333,2.2,0.026650296,2.75,5.1,0.149220807
23.29752038,74.7458333,1.5,0.03748375,2.15,12,0.193864557
23.3007288,74.95,4.2,0.038543021,4.14,7,0.132731752
23.30393722,74.775,2.7,0.039602292,3.18,10,0.185663106
23.30714564,74.8166667,2.9,0.040661563,0.79,4,0.136049956
23.31035406,74.5147222,5.25,0.043983822,4.7,7,0.102394298
23.31356248,74.8380556,2.1,0.025205836,2.3,6,0.13146263
23.31677089,74.7,2.22,0.034594829,1.67,5.6,0.188775674
